,rating,review
117,5,searched for all kinds of television. I look for everything was available online sites finally came across this television had great ratings on flipkart read all the reviews which prompted me to buy it but I was still sceptical until I got the delivery. When installation was completed I was amazed at the kind of picture quality and the quality of black colour the depth of image in the overall experience. This is an amazing television for the price that you're getting at this price point!!!! j...READ MORE
118,5,absolutely best LED 65 inch range & 4k is very very nice Indias best led compered other brands.READ MORE
119,4,"Overall it's a very good purchase.1) Excellent picture quality, one of the best in its class. Black levels are decent and pictures looks crisp and clear.2) However, sound is not that loud if you use it in a hall or big rooms. So better get an external music system or a sound bar.3) Connectivity is fine and it has all the necessary ports needed.4) 100% value for money TV. It does everything that we need.  But please don't expect the premium look & finish that you can see it in costlier bra...READ MORE"
120,5,"The quality of this led tv is very good , picture & sound quality in 4K & Dolby sound is also good, connectivity and downloading of app is also good, picture viewing from any angle in this tv is also very good so go with full confidence to buy this Thomson tv it is a French brand and it is now made in India.READ MORE"
121,5,Amazing experience....all the features are good. Worth buying. Installation was the best part. It was so smooth...the installation person came the same day our TV was delivered and he was very professional....he installed and worked professionally and we are happy with the product and the team.Thank youREAD MORE
122,5,"Nice product at this budget range. Picture quality too good. Sound nice Dolby exp. Connectivity so far good. Only one draw back we dont have AUX port but we can connect with optical cable, HDMI & bluetooth. Over all nice product.READ MORE"
123,4,"I' am reviewing it after using it for around three months. It indeed is a masterpiece. At this range picture quality is comparable to leaders in the segment.  Completely satisfied with the purchase and delivery.What's there:- Excellent picture quality, very good voice recognition and good processing speed. Quick options for input change, as well as for the picture and voice mode change. Good support for 4K videos. What's not there:- No 3.5mm headphone jack for the speaker as shown in the ...READ MORE"
124,5,"Just Amazing in all aspects in this price Range I am using this tv from last 5 days Fast delivery and installation IPS+ display is good with 40 watt Box speaker & inbuilt mic in Remote with hotkeys is Amazing Google Play Store added advantage to searching Apps that you Required.i have only words that if you planning to buy new smart TV ""JUST GO FOR IT""READ MORE"
125,5,This is one of the best Android TV I have purchased after going lot of research on Flipkart.The best thing which compelled me to buy this tv is the IPS panel which no other brands is offering which makes the picture quality awesome and outperform from other brand. The sound quality is also good and connectivity is also good. There should be no second thought when u purchase a Thompson Android TV.Lastly don't restrict yourself to purchase extended warranty with this TV for added protection. Th...READ MORE
126,5,"My first impression about this TV is great. What I liked: 1) Picture quality is amazing because before purchasing this TV, I have checked LG, Panasonic, Philips and MI TV in the nearby shop. So comparing to these TV's, Thomson TV picture quality is top notch. 2) Sound output is also great. It is loud enough. 3) TV user interface and remote buttons are quite good and easy to navigate. 4) for the price of 25k it is surely a value for money.5) TV is very light weightWhat I didn't like: ...READ MORE"
127,5,"Satisfied with the Thomson 43 inch TV so far, affordable and decent video with sound quality, it even looks premium with the rose gold finish at the bottom.Very user friendly remote with dedicated hot keys, interface seems slightly laggy but that could also be my slow internet,  am not too sure on that.Recommended if you're looking for a budget tv at a good price,  service and support remains to be seenREAD MORE"
128,5,"Very Good picture quality,  Amazing sound quality (bass, treble and surround sound) and Rich in features. Remote is Nice. Over all very good TV. HaREAD MORE"
129,5,I bought Thomson Oathpromax Tv 3 months ago ...TV clarity is really superb and about sound quality is extraordinary ...Net connectivity is very speed .Overall TV is super ..READ MORE
130,5,"Bought Thomson 55 inches,very nice product with low budget, smooth delivery and installation done with in 24 hrs of delivery . Easy to operate options, picture quality is awesome, go for HD tv dish connection for better performance.very slim and Rose gold bottom finish will give u ultimate high look in your living room. Remote is slim and smart with hot keys. Finally u can trust the product and buy it from FlipkartREAD MORE"
131,5,"After lot of market research  on TVs, Thomson TV stood 1st on my mind. Coz Thomson is not a new brand its a french brand and their legacy still continue in Europe. In India Flipkart is dealing this TV brand. Its been three months Iam having this TV. What can i say its simply superb in all aspects. Amazing picture quality. Sound and networking on par with many costly braned TVs. Price is very reasonable compare to all Japanese and Korian brands. Last but not least this TV completely made in In...READ MORE"
132,5,"I m using Thomson 55'' since more than a month ,it's sound quality and picture quality is awesome ☺️ thickness of the tv is unmatchable.greatest price and every features are best in class.no one can give all this things in this price.all device supported with smoothly operated.i love this tv 😍READ MORE"
